listing_id,Space Word Count,Description Word Count,host_response_rate,host_acceptance_rate,host_is_superhost,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
261781,87,124,N/A,N/A,f,t,Entire home/apt,4,2,2,2,Real Bed,$375.00 ,0,8,95,10,8,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.1
262343,69,69,100%,50%,f,t,Entire home/apt,2,1,1,1,Real Bed,$153.00 ,177,65,93,9,9,10,10,10,9,f,f,flexible,f,f,0.62
262405,171,171,100%,100%,t,t,Entire home/apt,2,1,1,1,Real Bed,$92.00 ,74,65,93,10,9,10,10,9,10,f,f,moderate,f,f,0.66
262478,123,168,N/A,17%,f,t,Private room,2,1,1,1,Real Bed,$80.00 ,364,11,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.33
262583,178,177,93%,90%,f,t,Entire home/apt,4,1,2,2,Real Bed,$300.00 ,306,179,88,9,8,9,9,10,9,f,f,strict_14_with_grace_period,f,f,1.73
263005,145,164,100%,100%,t,t,Entire home/apt,4,1,3,3,Real Bed,$130.00 ,77,115,93,10,9,10,10,9,9,t,f,moderate,f,f,1.12
263190,187,187,75%,32%,f,t,Private room,1,1,1,2,Real Bed,$35.00 ,21,71,82,8,7,9,9,9,8,f,f,strict_14_with_grace_period,f,f,0.82
263232,72,83,N/A,N/A,f,t,Entire home/apt,4,1,1,2,Real Bed,$155.00 ,83,1,,,,,,,,f,f,flexible,f,f,0.06
263473,186,184,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$250.00 ,365,3,100,10,10,10,10,10,10,f,f,flexible,f,f,0.03
263502,157,160,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$185.00 ,159,24,99,10,10,10,10,10,10,f,f,moderate,f,f,0.23
263776,180,182,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$73.00 ,0,95,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.91
263888,164,158,100%,80%,t,t,Entire home/apt,2,1,1,2,Real Bed,$125.00 ,177,139,100,10,10,10,10,10,10,t,f,moderate,t,t,1.35
265036,172,166,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,$99.00 ,180,25,100,10,10,10,10,10,10,f,f,flexible,t,t,0.55
265064,170,171,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$48.00 ,7,17,96,10,10,10,10,8,9,f,f,moderate,t,f,0.23
265145,58,58,N/A,N/A,f,t,Entire home/apt,2,1,0,1,Real Bed,$200.00 ,0,8,98,9,9,9,10,10,10,f,f,moderate,t,t,0.08
265506,159,159,N/A,N/A,f,t,Entire home/apt,6,1,2,3,Real Bed,$485.00 ,0,11,98,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.11
265831,175,164,100%,64%,f,t,Entire home/apt,3,1,1,1,Real Bed,$350.00 ,264,5,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.07
266146,169,172,100%,84%,f,t,Entire home/apt,3,1,0,2,Real Bed,$109.00 ,365,37,90,9,9,10,9,10,9,f,f,strict_14_with_grace_period,f,f,0.36
266155,170,175,100%,84%,f,t,Entire home/apt,4,1,1,2,Real Bed,$167.00 ,343,19,93,9,8,10,10,10,9,f,f,moderate,f,f,0.18
266437,70,78,52%,54%,f,t,Entire home/apt,5,1,2,3,Real Bed,$220.00 ,0,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
266449,171,171,100%,38%,f,t,Entire home/apt,4,1,2,2,Real Bed,$210.00 ,365,73,91,9,8,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.73
266964,168,163,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$175.00 ,54,36,98,10,10,10,10,10,10,f,f,moderate,f,f,0.36
267435,91,164,N/A,100%,t,t,Private room,1,1,1,1,Real Bed,$55.00 ,0,58,100,10,10,10,10,10,10,f,f,flexible,f,f,1.03
267535,87,165,100%,64%,t,t,Private room,1,1,1,0,Real Bed,$50.00 ,365,19,98,10,10,10,10,9,10,f,f,flexible,t,t,0.19
267652,140,156,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,$60.00 ,363,27,100,10,10,10,10,10,10,f,f,moderate,t,t,0.46
267708,64,150,N/A,96%,t,f,Private room,2,1,1,1,Real Bed,$99.00 ,179,34,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.91
268362,159,159,100%,100%,t,t,Entire home/apt,5,1,2,2,Real Bed,$279.00 ,362,6,83,9,10,9,10,10,8,f,f,strict_14_with_grace_period,f,f,0.07
268392,52,178,100%,11%,f,t,Entire home/apt,4,1,2,2,Real Bed,$130.00 ,84,35,91,10,9,9,9,9,9,f,f,strict_14_with_grace_period,f,f,0.37
268481,132,143,N/A,N/A,f,t,Entire home/apt,4,2,2,2,Real Bed,$290.00 ,0,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.01
268868,182,181,N/A,91%,t,t,Entire home/apt,4,1,2,2,Real Bed,$350.00 ,0,71,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.69
269283,178,178,100%,71%,t,t,Private room,2,1,1,1,Real Bed,$50.00 ,312,28,98,9,10,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.31
269404,13,115,100%,96%,f,t,Private room,2,1,1,1,Real Bed,$119.00 ,0,20,94,9,9,10,10,9,9,f,f,flexible,f,f,0.19
269889,191,195,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,$95.00 ,304,266,98,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,2.65
270139,195,190,N/A,70%,f,f,Private room,2,1,1,1,Real Bed,$45.00 ,22,21,87,9,8,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.25
270231,174,179,100%,100%,t,t,Private room,2,1,1,2,Real Bed,$85.00 ,365,285,96,10,9,10,10,10,9,t,f,strict_14_with_grace_period,t,t,2.77
270315,79,173,N/A,100%,t,t,Private room,1,1,1,1,Real Bed,$40.00 ,364,18,95,9,9,10,10,9,10,t,f,strict_14_with_grace_period,f,f,0.19
270345,170,168,100%,93%,t,t,Entire home/apt,4,1,1,1,Real Bed,$250.00 ,105,30,95,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,0.29
271083,151,164,100%,64%,f,t,Entire home/apt,6,1,2,5,Real Bed,$59.00 ,364,132,90,9,9,10,10,10,9,f,f,strict_14_with_grace_period,t,t,1.28
271128,152,166,100%,22%,t,t,Private room,1,1,1,1,Real Bed,$60.00 ,82,11,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.19
271130,74,169,100%,22%,t,t,Private room,1,1,1,1,Real Bed,$65.00 ,0,45,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,t,t,0.46
271279,160,160,N/A,0%,f,t,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0,80,95,10,10,10,9,10,9,f,f,strict_14_with_grace_period,f,t,0.88
271694,81,81,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$125.00 ,365,19,82,9,6,9,9,10,9,f,f,moderate,f,f,0.19
272026,163,174,100%,100%,f,t,Entire home/apt,2,1,1,2,Real Bed,$65.00 ,358,21,86,9,8,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.35
272044,107,158,N/A,10%,f,t,Entire home/apt,2,1,1,1,Real Bed,$299.00 ,365,50,94,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,0.48
272427,177,177,N/A,0%,f,t,Private room,1,1,1,1,Futon,$60.00 ,220,7,97,10,10,10,10,10,10,f,f,flexible,f,f,0.07
272706,148,148,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,0,7,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.07
272738,176,173,N/A,69%,f,t,Private room,2,1,1,1,Real Bed,$60.00 ,0,51,91,9,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.49
273190,176,173,93%,90%,f,t,Entire home/apt,12,3,6,6,Real Bed,"$1,300.00 ",294,29,92,9,9,10,10,10,9,t,f,moderate,f,f,0.29
274062,188,166,N/A,96%,t,t,Private room,2,1,1,1,Pull-out Sofa,$99.00 ,89,74,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.02
274329,28,146,N/A,100%,f,t,Entire home/apt,4,1,1,1,Real Bed,$110.00 ,229,136,88,9,9,9,10,9,9,f,f,strict_14_with_grace_period,f,f,1.77
274376,0,169,N/A,56%,f,t,Entire home/apt,3,1,1,1,Real Bed,$135.00 ,305,11,98,10,9,10,10,10,10,f,f,moderate,f,f,0.19
274743,113,145,N/A,0%,f,t,Entire home/apt,1,1,0,1,Real Bed,$110.00 ,342,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.01
274995,155,155,N/A,0%,f,t,Entire home/apt,2,0,1,1,Real Bed,$105.00 ,365,8,90,9,7,9,10,8,9,f,f,flexible,f,f,0.08
275976,163,175,100%,95%,t,t,Entire home/apt,5,1,2,2,Real Bed,$165.00 ,266,227,94,10,9,10,10,9,9,f,f,moderate,f,t,2.29
276216,161,161,N/A,0%,f,t,Entire home/apt,3,1,1,1,Real Bed,$127.00 ,365,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02
276317,153,147,91%,93%,t,t,Entire home/apt,5,2,3,3,Real Bed,$402.00 ,365,105,97,10,9,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.02
276994,76,76,N/A,40%,f,t,Entire home/apt,4,1,2,3,Real Bed,$90.00 ,0,3,93,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.41
277883,172,169,N/A,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,$75.00 ,0,59,95,9,9,10,10,8,9,t,f,strict_14_with_grace_period,t,t,0.57
278090,98,98,100%,100%,f,t,Private room,2,1,1,1,Real Bed,$57.00 ,365,230,89,9,9,9,9,9,9,t,f,strict_14_with_grace_period,f,f,2.28
278145,175,174,N/A,N/A,f,t,Private room,1,2,1,1,Real Bed,$30.00 ,0,3,73,9,9,10,9,9,10,f,f,moderate,f,f,0.03
278631,156,156,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$250.00 ,83,7,90,10,9,10,10,10,9,f,f,moderate,f,f,0.07
278876,169,168,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$64.00 ,0,1,,,,,,,,f,f,strict_14_with_grace_period,t,t,0.03
279857,145,171,100%,100%,t,t,Entire home/apt,16,5,8,18,Real Bed,$800.00 ,334,136,97,10,10,10,10,10,10,t,f,moderate,t,t,1.36
280315,161,161,N/A,N/A,f,t,Entire home/apt,3,1,1,2,Real Bed,$250.00 ,0,26,91,10,9,10,10,8,9,f,f,strict_14_with_grace_period,f,f,0.25
281521,147,169,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,$200.00 ,0,1,97,10,10,10,10,10,8,f,f,strict_14_with_grace_period,f,f,0.01
281851,108,169,100%,81%,t,t,Private room,2,0,1,3,Real Bed,$130.00 ,343,127,98,10,10,10,10,10,10,f,f,moderate,f,f,2.26
282443,190,189,N/A,70%,f,t,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,160,110,95,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.07
282514,149,145,100%,100%,t,t,Private room,2,1.5,1,1,Real Bed,$97.00 ,88,45,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.52
282863,157,186,100%,90%,f,t,Entire home/apt,2,1,1,1,Real Bed,$91.00 ,365,85,89,9,9,9,9,9,9,t,f,strict_14_with_grace_period,f,f,0.83
282977,176,176,N/A,76%,t,t,Private room,6,1,4,4,Real Bed,$125.00 ,362,245,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.37
283072,184,179,N/A,N/A,f,t,Private room,1,,1,1,Real Bed,$75.00 ,0,0,,,,,,,,f,f,moderate,f,f,
283090,34,34,N/A,40%,f,t,Entire home/apt,3,1,2,2,Real Bed,$170.00 ,100,25,93,9,9,9,10,9,9,f,f,moderate,f,f,0.24
283194,181,180,N/A,19%,t,t,Entire home/apt,4,2,2,2,Real Bed,$500.00 ,199,80,99,10,10,10,10,10,10,f,f,moderate,f,f,0.78
283550,93,93,N/A,100%,f,t,Entire home/apt,3,1,1,1,Real Bed,$175.00 ,0,10,94,10,10,10,9,10,10,t,f,moderate,f,f,0.18
284208,158,158,100%,81%,f,t,Private room,2,1,1,1,Real Bed,$65.00 ,120,37,89,9,9,9,10,10,9,f,f,moderate,f,f,0.42
284855,82,82,N/A,100%,f,t,Entire home/apt,2,1,1,1,Real Bed,$240.00 ,161,101,96,10,10,10,10,10,9,t,f,strict_14_with_grace_period,f,f,1.05
285515,156,155,N/A,N/A,f,t,Entire home/apt,2,1,0,2,Real Bed,$299.00 ,364,19,99,9,9,10,10,10,9,f,f,moderate,f,f,0.19
286662,168,169,N/A,97%,t,t,Entire home/apt,2,1,0,1,Pull-out Sofa,$110.00 ,357,264,97,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,2.57
286838,30,30,N/A,N/A,f,t,Private room,1,1,1,1,Pull-out Sofa,$75.00 ,0,101,93,9,9,10,10,9,9,f,f,moderate,f,f,0.98
287408,158,158,N/A,22%,f,t,Entire home/apt,2,1,1,1,Real Bed,$165.00 ,0,73,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.73
287417,161,174,N/A,N/A,f,t,Entire home/apt,16,3,9,16,Real Bed,$300.00 ,312,50,87,8,7,9,9,8,8,f,f,strict_14_with_grace_period,f,f,0.6
287421,176,176,N/A,N/A,f,t,Entire home/apt,4,1,1,1,Real Bed,$140.00 ,159,103,94,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,1.01
287845,163,166,100%,N/A,t,t,Entire home/apt,4,1,2,2,Real Bed,$275.00 ,108,122,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.19
288726,57,163,N/A,100%,f,f,Private room,2,0.5,1,0,Real Bed,$109.00 ,115,55,94,10,9,10,10,10,9,t,f,flexible,f,f,0.59
288776,136,136,N/A,N/A,f,t,Entire home/apt,2,,1,1,Real Bed,$140.00 ,365,3,97,10,10,10,10,10,8,f,f,strict_14_with_grace_period,f,f,0.03
289020,12,191,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$179.00 ,0,15,91,9,9,9,9,9,9,f,f,strict_14_with_grace_period,t,t,0.17
289037,64,180,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,$189.00 ,0,14,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.17
289665,172,168,100%,100%,t,t,Entire home/apt,3,1,1,1,Real Bed,$450.00 ,0,157,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,t,t,1.52
289703,163,164,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$249.00 ,0,8,100,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.1
289958,138,146,N/A,0%,f,t,Private room,8,1,2,4,Real Bed,$65.00 ,362,5,75,8,7,8,8,8,8,f,f,moderate,f,t,0.05
289995,179,179,100%,89%,f,t,Entire home/apt,2,1,1,2,Real Bed,$250.00 ,249,56,97,10,10,10,10,10,9,t,f,moderate,f,f,0.56
291714,125,148,100%,86%,f,t,Entire home/apt,6,1,2,3,Real Bed,$120.00 ,332,40,89,10,10,9,9,8,9,t,f,strict_14_with_grace_period,f,f,0.43
291764,166,167,100%,0%,t,t,Private room,1,1,1,1,Real Bed,$65.00 ,365,42,81,9,7,9,9,10,8,f,f,strict_14_with_grace_period,f,f,0.42
291812,0,143,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$70.00 ,0,1,100,10,10,10,10,10,10,f,f,flexible,f,f,0.02
292047,115,157,N/A,93%,t,t,Private room,1,1,1,1,Real Bed,$90.00 ,277,237,97,10,10,10,10,10,10,f,f,moderate,f,f,2.39
292121,104,104,N/A,22%,f,t,Entire home/apt,3,1,1,1,Real Bed,$199.00 ,191,6,97,10,9,10,9,10,10,f,f,strict_14_with_grace_period,f,f,0.09
292266,125,175,100%,33%,f,t,Private room,1,1,1,1,Real Bed,$50.00 ,90,18,96,9,10,10,10,9,9,f,f,strict_14_with_grace_period,t,t,0.18
292637,53,159,N/A,N/A,f,t,Entire home/apt,3,1,1,1,Real Bed,$100.00 ,0,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
293004,42,42,N/A,N/A,f,t,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0,0,,,,,,,,f,f,moderate,f,f,
293837,134,172,N/A,38%,f,t,Entire home/apt,4,1,1,2,Real Bed,$157.00 ,218,56,87,9,8,9,9,9,9,f,f,strict_14_with_grace_period,f,f,0.6
294227,147,164,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,352,44,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.45
294239,169,170,N/A,N/A,f,t,Entire home/apt,6,1,2,2,Real Bed,$192.00 ,0,7,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.07
294242,148,164,100%,95%,t,t,Entire home/apt,4,1,1,0,Real Bed,$199.00 ,352,76,97,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.83
294250,160,160,100%,76%,f,t,Entire home/apt,4,1,1,0,Real Bed,$150.00 ,23,105,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.04
294259,148,165,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,352,90,98,10,10,10,10,9,10,f,f,strict_14_with_grace_period,f,t,0.92
294263,148,164,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,349,108,97,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,t,1.13
294280,147,166,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,352,28,98,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.28
294490,147,166,100%,95%,t,t,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,352,57,96,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,t,0.58
294717,157,157,N/A,N/A,f,t,Private room,2,1,1,2,Real Bed,$125.00 ,0,17,94,9,9,9,10,9,9,f,f,moderate,f,f,0.17
295231,103,184,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$60.00 ,0,1,80,8,6,8,10,8,6,f,f,moderate,f,f,0.01
295998,174,166,100%,56%,t,t,Entire home/apt,2,1,1,0,Real Bed,$300.00 ,108,45,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.51
296361,176,173,N/A,0%,f,t,Private room,1,0.5,1,2,Real Bed,$55.00 ,365,63,96,10,10,10,10,10,10,f,f,moderate,t,t,0.77
296658,24,154,N/A,N/A,f,t,Private room,1,1,1,1,Airbed,$44.00 ,0,2,90,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.06
296717,178,180,33%,79%,f,t,Private room,3,1,1,1,Real Bed,$55.00 ,268,22,90,9,7,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.22
296844,57,57,100%,79%,f,t,Private room,2,1,1,1,Real Bed,$30.00 ,0,24,90,9,9,9,10,10,9,f,f,strict_14_with_grace_period,t,t,0.25
297611,104,132,N/A,N/A,f,t,Private room,1,1,2,1,Real Bed,$35.00 ,0,1,100,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.04
298033,135,135,N/A,N/A,f,t,Private room,2,,1,1,Real Bed,$75.00 ,365,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
298759,124,169,100%,100%,f,t,Private room,2,1,1,1,Real Bed,$55.00 ,365,150,95,10,10,10,10,9,8,t,f,moderate,t,t,1.59
298854,20,40,N/A,N/A,f,t,Private room,1,1,1,1,Real Bed,$75.00 ,358,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
299062,60,164,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$190.00 ,0,0,,,,,,,,f,f,moderate,f,f,
299531,100,174,91%,83%,f,t,Entire home/apt,7,2,3,4,Real Bed,$95.00 ,365,142,91,9,9,9,9,9,9,f,f,flexible,f,f,1.46
301372,122,148,N/A,100%,f,t,Private room,1,1,1,1,Real Bed,$50.00 ,0,28,94,10,9,10,9,10,9,t,f,strict_14_with_grace_period,f,f,0.63
302057,151,151,N/A,100%,t,t,Private room,2,1,1,1,Real Bed,$75.00 ,230,163,97,10,10,10,10,10,10,t,f,flexible,f,t,1.62
302309,148,151,91%,91%,f,t,Entire home/apt,9,1,2,7,Real Bed,$250.00 ,329,3,100,9,9,8,9,9,9,f,f,strict_14_with_grace_period,f,f,0.03
302705,26,26,100%,33%,f,t,Private room,1,1,1,1,Real Bed,$60.00 ,365,1,100,10,10,10,10,10,10,f,f,flexible,f,f,0.2
302758,77,172,N/A,N/A,f,t,Entire home/apt,2,1,1,2,Real Bed,$150.00 ,88,12,90,9,7,10,10,8,8,f,f,strict_14_with_grace_period,f,f,0.13
303462,160,158,100%,59%,f,t,Entire home/apt,1,1,1,1,Real Bed,$250.00 ,32,10,98,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.16
306702,57,112,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$135.00 ,0,16,99,10,9,10,10,10,9,f,f,flexible,f,f,0.16
306799,127,153,0%,0%,f,t,Private room,4,1,1,2,Real Bed,$65.00 ,365,128,92,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.3
310272,168,165,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,$59.00 ,360,51,87,9,8,10,10,8,9,f,f,moderate,f,t,0.5
310325,177,190,N/A,25%,f,t,Private room,1,,1,1,Real Bed,$75.00 ,365,34,83,8,7,9,9,8,8,f,f,moderate,f,f,0.35
310524,183,183,N/A,100%,f,t,Private room,1,1,1,1,Real Bed,$85.00 ,365,20,99,10,9,10,10,9,10,f,f,strict_14_with_grace_period,f,f,0.2
310796,176,175,100%,84%,f,t,Entire home/apt,4,1,1,2,Real Bed,$109.00 ,329,20,84,8,8,9,9,10,8,f,f,strict_14_with_grace_period,f,f,0.2
311003,188,191,N/A,0%,f,t,Entire home/apt,6,2,2,2,Real Bed,$225.00 ,128,1,89,8,10,10,10,8,6,f,f,strict_14_with_grace_period,f,f,0.01
311356,171,173,N/A,84%,t,t,Private room,1,1,1,1,Futon,$62.00 ,365,111,93,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,1.1
312429,77,162,N/A,63%,f,t,Private room,1,1,1,1,Real Bed,$100.00 ,90,65,97,10,9,10,10,10,10,f,f,moderate,f,f,0.79
314982,157,154,N/A,100%,f,t,Private room,2,1,1,1,Real Bed,$89.00 ,336,151,95,10,9,10,10,10,9,t,f,moderate,t,t,1.5
316238,150,155,100%,99%,f,t,Entire home/apt,6,1,2,2,Real Bed,$135.00 ,364,57,93,10,10,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.61
317662,86,174,100%,95%,t,t,Entire home/apt,2,1,1,1,Real Bed,$174.00 ,180,78,96,10,10,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.77
317905,169,169,N/A,0%,f,t,Entire home/apt,3,1,0,3,Futon,$89.00 ,159,62,92,9,9,10,10,9,9,f,f,moderate,f,f,0.63
318021,122,139,100%,100%,t,t,Private room,1,1,1,1,Real Bed,$110.00 ,331,56,99,10,10,10,10,10,10,f,f,moderate,f,f,0.6
318187,174,180,100%,74%,t,t,Entire home/apt,3,1,1,1,Real Bed,$120.00 ,18,59,96,10,9,10,10,10,10,f,f,strict_14_with_grace_period,f,f,0.6
319798,176,183,100%,82%,t,t,Private room,2,1,1,2,Real Bed,$49.00 ,357,82,99,10,9,10,10,9,10,f,f,flexible,f,f,0.82
320865,162,156,100%,100%,t,t,Entire home/apt,3,1,1,1,Real Bed,$135.00 ,364,27,100,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.27
320877,70,118,N/A,N/A,f,t,Entire home/apt,4,1,2,2,Real Bed,$225.00 ,0,26,94,10,9,10,10,9,9,f,f,moderate,f,f,0.56
321014,162,161,N/A,N/A,f,t,Entire home/apt,4,1.5,2,1,Real Bed,$245.00 ,0,18,96,10,10,10,10,10,10,t,f,strict_14_with_grace_period,f,f,0.19
321136,147,160,100%,50%,f,t,Entire home/apt,2,1,0,1,Real Bed,$135.00 ,90,21,96,10,10,10,10,10,10,f,f,moderate,t,t,0.21
321845,37,37,N/A,N/A,f,t,Private room,2,,1,,Real Bed,$150.00 ,365,0,,,,,,,,f,f,strict_14_with_grace_period,f,f,
322037,158,164,100%,70%,t,t,Entire home/apt,5,1,1,4,Real Bed,$325.00 ,350,434,98,10,9,10,10,10,10,f,f,moderate,f,f,4.34
322604,189,181,N/A,97%,t,t,Private room,2,1,1,1,Real Bed,$95.00 ,90,176,99,10,10,10,10,10,10,f,f,strict_14_with_grace_period,t,t,1.76
322974,177,177,N/A,N/A,f,t,Private room,2,1,1,1,Real Bed,$120.00 ,0,78,95,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.04
323453,177,176,100%,58%,f,t,Entire home/apt,5,1,2,2,Real Bed,$195.00 ,16,56,98,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.56
323706,169,169,N/A,0%,f,t,Entire home/apt,5,2,2,3,Real Bed,$499.00 ,180,64,98,10,9,10,10,10,10,f,f,strict_14_with_grace_period,t,t,0.64
324800,169,166,100%,67%,f,t,Entire home/apt,2,1,1,0,Real Bed,$160.00 ,0,25,95,10,9,9,10,10,9,f,f,strict_14_with_grace_period,f,f,0.26
325429,113,164,N/A,100%,t,t,Entire home/apt,2,1,1,2,Real Bed,$219.00 ,323,112,96,10,10,10,10,10,9,f,f,strict_14_with_grace_period,f,f,1.12
326120,12,21,N/A,47%,f,t,Entire home/apt,2,1,1,1,Real Bed,$218.00 ,365,25,95,9,9,9,9,10,9,f,f,strict_14_with_grace_period,f,f,0.25
326832,103,186,N/A,60%,f,t,Entire home/apt,2,1,1,4,Real Bed,$159.00 ,0,37,93,10,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.47
326956,164,164,100%,93%,t,t,Private room,3,1,1,2,Real Bed,$180.00 ,365,23,93,9,9,9,10,10,9,f,f,strict_14_with_grace_period,f,f,0.24
327521,94,169,N/A,N/A,f,t,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,0,1,80,10,10,8,10,10,10,f,f,strict_14_with_grace_period,f,f,0.02
327778,50,140,63%,97%,f,t,Entire home/apt,3,1,1,1,Real Bed,$106.00 ,229,38,92,9,9,10,10,10,9,t,f,strict_14_with_grace_period,f,f,0.38
328040,122,130,100%,96%,t,f,Entire home/apt,4,2,2,2,Real Bed,$299.00 ,0,29,97,9,9,10,10,10,9,f,f,strict_14_with_grace_period,f,f,0.36
328744,168,168,N/A,88%,f,t,Entire home/apt,6,1,2,3,Real Bed,$165.00 ,172,26,95,10,9,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.26
329064,170,167,N/A,N/A,f,t,Entire home/apt,9,2.5,5,6,Real Bed,$500.00 ,0,9,89,9,8,10,10,9,9,f,f,strict_14_with_grace_period,f,f,0.1
329310,76,168,100%,93%,t,t,Entire home/apt,2,1,1,1,Real Bed,$250.00 ,363,15,94,10,9,9,10,9,9,f,f,strict_14_with_grace_period,f,f,0.15
